WT_Input	WT_Arc_IP
dsRNA_tag_5702	41	127
dsRNA_tag_5703	24	101
dsRNA_tag_5704	34	155
dsRNA_tag_5705	42	112
dsRNA_tag_5706	107	144
dsRNA_tag_5707	305	220
dsRNA_tag_5708	1657	14032
dsRNA_tag_5709	77	198
dsRNA_tag_571	143	357
dsRNA_tag_5710	396	1121
dsRNA_tag_5711	141	433
dsRNA_tag_5712	32	106
dsRNA_tag_5713	1230	2969
dsRNA_tag_5714	226	679
dsRNA_tag_5715	63	92
dsRNA_tag_5716	61	174
dsRNA_tag_5717	38	97
dsRNA_tag_5718	46	194
dsRNA_tag_5719	46	148
dsRNA_tag_572	66	197
dsRNA_tag_5720	3272	9737
dsRNA_tag_5721	72	87
dsRNA_tag_5722	97	311
dsRNA_tag_5723	36	121
dsRNA_tag_5724	95	426
dsRNA_tag_5725	75	156
dsRNA_tag_5726	41	160
dsRNA_tag_5727	23	195
dsRNA_tag_5728	35	172
dsRNA_tag_5729	176	390
dsRNA_tag_573	29	128
dsRNA_tag_5730	91	254
dsRNA_tag_5731	166	400
dsRNA_tag_5732	66	224
dsRNA_tag_5733	35	286
dsRNA_tag_5734	380	499
dsRNA_tag_5735	28	105
dsRNA_tag_5736	68	276
dsRNA_tag_5737	34	102
dsRNA_tag_5738	33	94
dsRNA_tag_5739	35	120
dsRNA_tag_574	361	1670
dsRNA_tag_5740	31	103
dsRNA_tag_5741	23	115
dsRNA_tag_5742	48	135
dsRNA_tag_5743	48	117
dsRNA_tag_5744	58	113
dsRNA_tag_5745	38	135
dsRNA_tag_5746	41	121
dsRNA_tag_5747	70	256
dsRNA_tag_5748	47	123
dsRNA_tag_5749	67	117
dsRNA_tag_575	995	906
dsRNA_tag_5750	69	162
dsRNA_tag_5751	70	147
dsRNA_tag_5752	79	180
dsRNA_tag_5753	71	143
dsRNA_tag_5754	81	139
dsRNA_tag_5755	83	154
dsRNA_tag_5756	78	149
dsRNA_tag_5757	65	134
dsRNA_tag_5758	36	114
dsRNA_tag_5759	37	131
dsRNA_tag_576	136	368
dsRNA_tag_5760	46	110
dsRNA_tag_5761	57	129
dsRNA_tag_5762	34	124
dsRNA_tag_5763	52	118
dsRNA_tag_5764	55	137
dsRNA_tag_5765	42	107
dsRNA_tag_5766	30	107
dsRNA_tag_5767	27	100
dsRNA_tag_5768	92	156
dsRNA_tag_5769	59	101
dsRNA_tag_577	95	325
dsRNA_tag_5770	46	103
dsRNA_tag_5771	35	106
dsRNA_tag_5772	49	123
dsRNA_tag_5773	43	113
dsRNA_tag_5774	53	126
dsRNA_tag_5775	43	127
dsRNA_tag_5776	50	143
dsRNA_tag_5777	51	124
dsRNA_tag_5778	46	124
dsRNA_tag_5779	50	130
dsRNA_tag_578	110	313
dsRNA_tag_5780	53	149
dsRNA_tag_5781	36	129
dsRNA_tag_5782	103	161
dsRNA_tag_5783	35	132
dsRNA_tag_5784	89	156
dsRNA_tag_5785	49	106
dsRNA_tag_5786	91	140
dsRNA_tag_5787	94	170
dsRNA_tag_5788	47	114
dsRNA_tag_5789	51	123
dsRNA_tag_579	108	237
dsRNA_tag_5790	85	151
dsRNA_tag_5791	94	160
dsRNA_tag_5792	97	174
dsRNA_tag_5793	92	149
dsRNA_tag_5794	85	145
dsRNA_tag_5795	96	144
dsRNA_tag_5796	104	141
dsRNA_tag_5797	83	152
dsRNA_tag_5798	74	165
dsRNA_tag_5799	92	134
dsRNA_tag_58	6	170
dsRNA_tag_580	105	363
dsRNA_tag_5800	90	145
dsRNA_tag_5801	80	157
dsRNA_tag_5802	115	212
dsRNA_tag_5803	89	180
dsRNA_tag_5804	89	169
dsRNA_tag_5805	89	139
dsRNA_tag_5806	120	163
dsRNA_tag_5807	96	135
dsRNA_tag_5808	87	161
dsRNA_tag_5809	81	157
dsRNA_tag_581	74	247
dsRNA_tag_5810	86	157
dsRNA_tag_5811	105	156
dsRNA_tag_5812	97	165
dsRNA_tag_5813	42	130
dsRNA_tag_5814	56	121
dsRNA_tag_5815	82	136
dsRNA_tag_5816	40	130
dsRNA_tag_5817	41	131
dsRNA_tag_5818	38	120
dsRNA_tag_5819	50	92
dsRNA_tag_582	117	280
dsRNA_tag_5820	50	138
dsRNA_tag_5821	60	124
dsRNA_tag_5822	40	119
dsRNA_tag_5823	32	116
dsRNA_tag_5824	43	140
dsRNA_tag_5825	39	85
dsRNA_tag_5826	35	106
dsRNA_tag_5827	38	85
dsRNA_tag_5828	28	112
dsRNA_tag_5829	36	97
dsRNA_tag_583	34	90
dsRNA_tag_5830	39	128
dsRNA_tag_5831	44	129
dsRNA_tag_5832	52	80
dsRNA_tag_5833	37	88
dsRNA_tag_5834	59	79
dsRNA_tag_5835	43	106
dsRNA_tag_5836	41	100
dsRNA_tag_5837	41	82
dsRNA_tag_5838	25	134
dsRNA_tag_5839	44	122
dsRNA_tag_584	39	87
dsRNA_tag_5840	33	103
dsRNA_tag_5841	23	142
dsRNA_tag_5842	22	107
dsRNA_tag_5843	19	118
dsRNA_tag_5844	58	372
dsRNA_tag_5845	66	213
dsRNA_tag_5846	175	3146
dsRNA_tag_5847	25	147
dsRNA_tag_5848	103	281
dsRNA_tag_5849	48	105
dsRNA_tag_585	86	133
dsRNA_tag_5850	68	83
dsRNA_tag_5851	21	152
dsRNA_tag_5852	27	106
dsRNA_tag_5853	40	97
dsRNA_tag_5854	37	134
dsRNA_tag_5855	37	101
dsRNA_tag_5856	31	119
dsRNA_tag_5857	62	171
dsRNA_tag_5858	42	119
dsRNA_tag_5859	31	104
dsRNA_tag_586	95	147
dsRNA_tag_5860	26	134
dsRNA_tag_5861	408	714
dsRNA_tag_5862	186	476
dsRNA_tag_5863	42	117
dsRNA_tag_5864	17	1916
dsRNA_tag_5865	55	161
dsRNA_tag_5866	198	658
dsRNA_tag_5867	41	125
dsRNA_tag_5868	45	142
dsRNA_tag_5869	27	101
dsRNA_tag_587	38	104
dsRNA_tag_5870	60	121
dsRNA_tag_5871	117	411
dsRNA_tag_5872	11	137
dsRNA_tag_5873	25	120
dsRNA_tag_5874	319	1208
dsRNA_tag_5875	229	583
dsRNA_tag_5876	30	157
dsRNA_tag_5877	56	180
dsRNA_tag_5878	118	566
dsRNA_tag_5879	34	111
dsRNA_tag_588	98	240
dsRNA_tag_5880	261	551
dsRNA_tag_5881	23	1761
dsRNA_tag_5882	26	125
dsRNA_tag_5883	76	175
dsRNA_tag_5884	133	285
dsRNA_tag_5885	113	342
dsRNA_tag_5886	42	117
dsRNA_tag_5887	585	1746
dsRNA_tag_5888	72	255
dsRNA_tag_5889	44	90
dsRNA_tag_589	6	124
dsRNA_tag_5890	114	593
dsRNA_tag_5891	48	90
dsRNA_tag_5892	88	280
dsRNA_tag_5893	45	156
dsRNA_tag_5894	80	216
dsRNA_tag_5895	496	425
dsRNA_tag_5896	51	150
dsRNA_tag_5897	22	194
dsRNA_tag_5898	3711	427
dsRNA_tag_5899	196	667
dsRNA_tag_59	6	144
dsRNA_tag_590	24	98
dsRNA_tag_5900	52	71
dsRNA_tag_5901	61	157
dsRNA_tag_5902	38	91
dsRNA_tag_5903	151	339
dsRNA_tag_5904	50	106
dsRNA_tag_5905	43	104
dsRNA_tag_5906	553	24
dsRNA_tag_5907	129	257
dsRNA_tag_5908	147	320
dsRNA_tag_5909	134	9609
dsRNA_tag_591	63	163
dsRNA_tag_5910	363	12064
dsRNA_tag_5911	53	337
dsRNA_tag_5912	54	179
dsRNA_tag_5913	38	102
dsRNA_tag_5914	41	728
dsRNA_tag_5915	16	119
dsRNA_tag_5916	22	140
dsRNA_tag_5917	45	79
dsRNA_tag_5918	90	190
dsRNA_tag_5919	71	192
dsRNA_tag_592	41	199
dsRNA_tag_5920	176	540
dsRNA_tag_5921	27	127
dsRNA_tag_5922	66	177
dsRNA_tag_5923	26	119
dsRNA_tag_5924	36	136
dsRNA_tag_5925	158	359
dsRNA_tag_5926	25	100
dsRNA_tag_5927	45	122
dsRNA_tag_5928	124	444
dsRNA_tag_5929	46	86
dsRNA_tag_593	281	630
dsRNA_tag_5930	237	751
dsRNA_tag_5931	33	117
dsRNA_tag_5932	43	164
dsRNA_tag_5933	142	237
dsRNA_tag_5934	33	98
dsRNA_tag_5935	42	93
dsRNA_tag_5936	7036	22457
dsRNA_tag_5937	30	133
dsRNA_tag_5938	40	142
dsRNA_tag_5939	58	169
dsRNA_tag_594	112	212
dsRNA_tag_5940	58	101
dsRNA_tag_5941	106	150
dsRNA_tag_5942	352	1193
dsRNA_tag_5943	19	118
dsRNA_tag_5944	90	170
dsRNA_tag_5945	59	229
dsRNA_tag_5946	27	108
dsRNA_tag_5947	54	198
dsRNA_tag_5948	1821	2720
dsRNA_tag_5949	64	220
dsRNA_tag_595	186	325
dsRNA_tag_5950	132	622
dsRNA_tag_5951	107	327
dsRNA_tag_5952	326	1448
dsRNA_tag_5953	86	258
dsRNA_tag_5954	24	150
dsRNA_tag_5955	2	127
dsRNA_tag_5956	454	1507
dsRNA_tag_5957	8	438
dsRNA_tag_5958	30	112
dsRNA_tag_5959	309	445
dsRNA_tag_596	110	91
dsRNA_tag_5960	117	384
dsRNA_tag_5961	15	532
dsRNA_tag_5962	38	96
dsRNA_tag_5963	43	103
dsRNA_tag_5964	105	183
dsRNA_tag_5965	336	1071
dsRNA_tag_5966	51	186
dsRNA_tag_5967	201	381
dsRNA_tag_5968	2	187
dsRNA_tag_5969	29	206
dsRNA_tag_597	122	88
dsRNA_tag_5970	3242	5933
dsRNA_tag_5971	279	779
dsRNA_tag_5972	52	71
dsRNA_tag_5973	78	445
dsRNA_tag_5974	480	777
dsRNA_tag_5975	103	274
dsRNA_tag_5976	446	1620
dsRNA_tag_5977	70	213
dsRNA_tag_5978	49	103
dsRNA_tag_5979	68	131
dsRNA_tag_598	28	180
dsRNA_tag_5980	41	148
dsRNA_tag_5981	22	100
dsRNA_tag_5982	156	301
dsRNA_tag_5983	22	109
dsRNA_tag_5984	223	542
dsRNA_tag_5985	53	127
dsRNA_tag_5986	33	123
dsRNA_tag_5987	65	155
dsRNA_tag_5988	48	128
dsRNA_tag_5989	136	388
dsRNA_tag_599	195	688
dsRNA_tag_5990	15	145
dsRNA_tag_5991	109	923
dsRNA_tag_5992	31	97
dsRNA_tag_5993	52	174
dsRNA_tag_5994	23	112
dsRNA_tag_5995	411	1667
dsRNA_tag_5996	64	293
dsRNA_tag_5997	25	110
dsRNA_tag_5998	5	183
dsRNA_tag_5999	47	118
dsRNA_tag_6	55	105
dsRNA_tag_60	9	333
dsRNA_tag_600	106	326
dsRNA_tag_6000	56	109
dsRNA_tag_6001	127	205
dsRNA_tag_6002	40	102
dsRNA_tag_6003	32	125
dsRNA_tag_6004	87	273
dsRNA_tag_6005	85	210
dsRNA_tag_6006	981	1805
dsRNA_tag_6007	69	209
dsRNA_tag_6008	2266	5671
dsRNA_tag_6009	32	124
dsRNA_tag_601	167	425
dsRNA_tag_6010	123	202
dsRNA_tag_6011	36	210
dsRNA_tag_6012	119	169
dsRNA_tag_6013	84	266
dsRNA_tag_6014	36	106
dsRNA_tag_6015	31	117
dsRNA_tag_6016	35	104
dsRNA_tag_6017	20	138
dsRNA_tag_6018	16	107
dsRNA_tag_6019	17	136
dsRNA_tag_602	236	931
dsRNA_tag_6020	73	329
dsRNA_tag_6021	133	415
dsRNA_tag_6022	117	547
dsRNA_tag_6023	81	57
dsRNA_tag_6024	48	165
dsRNA_tag_6025	39	144
dsRNA_tag_6026	52	144
dsRNA_tag_6027	56	67
dsRNA_tag_6028	554	1064
dsRNA_tag_6029	140	349
dsRNA_tag_603	29	116
dsRNA_tag_6030	117	246
dsRNA_tag_6031	147	395
dsRNA_tag_6032	49	106
dsRNA_tag_6033	28	160
dsRNA_tag_6034	156	509
dsRNA_tag_6035	34	127
dsRNA_tag_6036	73	166
dsRNA_tag_6037	42	190
dsRNA_tag_6038	236	689
dsRNA_tag_6039	71	235
dsRNA_tag_604	121	320
dsRNA_tag_6040	105	410
dsRNA_tag_6041	28	95
dsRNA_tag_6042	82	323
dsRNA_tag_6043	48	86
dsRNA_tag_6044	80	168
dsRNA_tag_6045	18	961
dsRNA_tag_6046	55	74
dsRNA_tag_6047	412	729
dsRNA_tag_6048	163	510
dsRNA_tag_6049	196	473
dsRNA_tag_605	110	437
dsRNA_tag_6050	176	940
dsRNA_tag_6051	58	143
dsRNA_tag_6052	3689	6547
dsRNA_tag_6053	203	434
dsRNA_tag_6054	90	261
dsRNA_tag_6055	49	119
dsRNA_tag_6056	204	809
dsRNA_tag_6057	113	250
dsRNA_tag_6058	26	145
dsRNA_tag_6059	152	626
dsRNA_tag_606	35	97
dsRNA_tag_6060	88	284
dsRNA_tag_6061	52	250
dsRNA_tag_6062	73	325
dsRNA_tag_6063	134	730
dsRNA_tag_6064	61	93
dsRNA_tag_6065	87	390
dsRNA_tag_6066	56	150
dsRNA_tag_6067	37	146
dsRNA_tag_6068	67	77
dsRNA_tag_6069	103	413
dsRNA_tag_607	26	145
dsRNA_tag_6070	59	105
dsRNA_tag_6071	92	320
dsRNA_tag_6072	29	158
dsRNA_tag_6073	80	137
dsRNA_tag_6074	51	89
dsRNA_tag_6075	59	126
dsRNA_tag_6076	27	107
dsRNA_tag_6077	43	110
dsRNA_tag_6078	9	198
dsRNA_tag_6079	43	145
dsRNA_tag_608	122	224
dsRNA_tag_6080	66	231
dsRNA_tag_6081	40	106
dsRNA_tag_6082	44	141
dsRNA_tag_6083	22	100
dsRNA_tag_6084	609	1133
dsRNA_tag_6085	47	177
dsRNA_tag_6086	29	143
dsRNA_tag_6087	140	290
dsRNA_tag_6088	293	709
dsRNA_tag_6089	85	327
dsRNA_tag_609	56	148
dsRNA_tag_6090	304	1098
dsRNA_tag_6091	39	156
dsRNA_tag_6092	313	174
dsRNA_tag_6093	101	267
dsRNA_tag_6094	86	228
dsRNA_tag_6095	6140	7775
dsRNA_tag_6096	89	521
dsRNA_tag_6097	35	167
dsRNA_tag_6098	106	166
dsRNA_tag_6099	49	107
dsRNA_tag_61	6	135
dsRNA_tag_610	133	325
dsRNA_tag_6100	39	101
dsRNA_tag_6101	852	2609
dsRNA_tag_6102	34	90
dsRNA_tag_6103	116	232
dsRNA_tag_6104	48	206
dsRNA_tag_6105	47	132
dsRNA_tag_6106	66	158
dsRNA_tag_6107	103	304
dsRNA_tag_6108	88	511
dsRNA_tag_6109	44	79
dsRNA_tag_611	40	116
dsRNA_tag_6110	311	846
dsRNA_tag_6111	33	185
dsRNA_tag_6112	111	56
dsRNA_tag_6113	58	147
dsRNA_tag_6114	33	96
dsRNA_tag_6115	157	500
dsRNA_tag_6116	1780	3364
dsRNA_tag_6117	41	148
dsRNA_tag_6118	181	627
dsRNA_tag_6119	71	158
dsRNA_tag_612	163	529
dsRNA_tag_6120	61	218
dsRNA_tag_6121	48	258
dsRNA_tag_6122	67	797
dsRNA_tag_6123	487	963
dsRNA_tag_6124	51	118
dsRNA_tag_6125	170	338
dsRNA_tag_6126	17	163
dsRNA_tag_6127	391	1159
dsRNA_tag_6128	186	656
dsRNA_tag_6129	52	123
dsRNA_tag_613	297	1144
dsRNA_tag_6130	15300	58067
dsRNA_tag_6131	101	278
dsRNA_tag_6132	264	563
dsRNA_tag_6133	277	951
dsRNA_tag_6134	101	266
dsRNA_tag_6135	1062	1604
dsRNA_tag_6136	61	164
dsRNA_tag_6137	91	279
dsRNA_tag_6138	25	131
dsRNA_tag_6139	96	220
dsRNA_tag_614	56	169
dsRNA_tag_6140	172	440
dsRNA_tag_6141	88	206
dsRNA_tag_6142	80	317
dsRNA_tag_6143	70	174
dsRNA_tag_6144	32	90
dsRNA_tag_6145	68	270
dsRNA_tag_6146	82	135
dsRNA_tag_6147	39	118
dsRNA_tag_6148	44	103
dsRNA_tag_6149	190	792
dsRNA_tag_615	79	159
dsRNA_tag_6150	132	371
dsRNA_tag_6151	1900	5136
dsRNA_tag_6152	84	254
dsRNA_tag_6153	28	144
dsRNA_tag_6154	33	163
dsRNA_tag_6155	56	222
dsRNA_tag_6156	36	103
dsRNA_tag_6157	30	106
dsRNA_tag_6158	7	256
dsRNA_tag_6159	75	191
dsRNA_tag_616	70	259
dsRNA_tag_6160	101	317
dsRNA_tag_6161	110	274
dsRNA_tag_6162	38	101
dsRNA_tag_6163	38	119
dsRNA_tag_6164	47	127
dsRNA_tag_6165	70	209
dsRNA_tag_6166	172	226
dsRNA_tag_6167	34	106
dsRNA_tag_6168	106	446
dsRNA_tag_6169	149	342
dsRNA_tag_617	75	207
dsRNA_tag_6170	1538	6265
dsRNA_tag_6171	46	191
dsRNA_tag_6172	269	861
dsRNA_tag_6173	33	112
dsRNA_tag_6174	28	144
dsRNA_tag_6175	44	110
dsRNA_tag_6176	320	157
dsRNA_tag_6177	64	2975
dsRNA_tag_6178	129	286
dsRNA_tag_6179	75	88
dsRNA_tag_618	64	661
dsRNA_tag_6180	18	109
dsRNA_tag_6181	89	286
dsRNA_tag_6182	52	99
dsRNA_tag_6183	54	91
dsRNA_tag_6184	61	121
dsRNA_tag_6185	59	138
dsRNA_tag_6186	89	140
dsRNA_tag_6187	36	107
dsRNA_tag_6188	50	139
dsRNA_tag_6189	55	278
dsRNA_tag_619	31	172
dsRNA_tag_6190	51	146
dsRNA_tag_6191	45	189
dsRNA_tag_6192	36	111
dsRNA_tag_6193	446	1216
dsRNA_tag_6194	138	428
dsRNA_tag_6195	59	156
dsRNA_tag_6196	215	439
dsRNA_tag_6197	64	149
dsRNA_tag_6198	105	225
dsRNA_tag_6199	124	643
dsRNA_tag_62	1	138
dsRNA_tag_620	373	906
dsRNA_tag_6200	51	77
dsRNA_tag_6201	48	135
dsRNA_tag_6202	83	233
dsRNA_tag_6203	4	520
dsRNA_tag_6204	58	159
dsRNA_tag_6205	79	189
dsRNA_tag_6206	36	134
dsRNA_tag_6207	1329	9851
dsRNA_tag_6208	40	132
dsRNA_tag_6209	151	358
dsRNA_tag_621	96	265
dsRNA_tag_6210	673	1642
dsRNA_tag_6211	92	300
dsRNA_tag_6212	53	171
dsRNA_tag_6213	80	129
dsRNA_tag_6214	94	137
dsRNA_tag_6215	504	2337
dsRNA_tag_6216	170	477
dsRNA_tag_6217	39	93
dsRNA_tag_6218	166	307
dsRNA_tag_6219	369	1678
dsRNA_tag_622	41	116
dsRNA_tag_6220	104	472
dsRNA_tag_6221	44	225
dsRNA_tag_6222	54	140
dsRNA_tag_6223	48	144
dsRNA_tag_6224	25	120
dsRNA_tag_6225	79	192
dsRNA_tag_6226	20	156
dsRNA_tag_6227	23	217
dsRNA_tag_6228	136	270
dsRNA_tag_6229	2313	8308
dsRNA_tag_623	70	193
dsRNA_tag_6230	60	195
dsRNA_tag_6231	40	91
dsRNA_tag_6232	35	140
dsRNA_tag_6233	44	157
dsRNA_tag_6234	375	1345
dsRNA_tag_6235	26	133
dsRNA_tag_6236	179	1048
dsRNA_tag_6237	48	149
dsRNA_tag_6238	40	157
dsRNA_tag_6239	40	127
dsRNA_tag_624	38	154
dsRNA_tag_6240	40	133
dsRNA_tag_6241	417	1272
dsRNA_tag_6242	54	132
dsRNA_tag_6243	143	466
dsRNA_tag_6244	17	111
dsRNA_tag_6245	58	137
dsRNA_tag_6246	30	97
dsRNA_tag_6247	67	356
dsRNA_tag_6248	28	126
dsRNA_tag_6249	51	303
dsRNA_tag_625	44	100
dsRNA_tag_6250	39	206
dsRNA_tag_6251	60	159
dsRNA_tag_6252	32	93
dsRNA_tag_6253	37	129
dsRNA_tag_6254	79	206
dsRNA_tag_6255	76	248
dsRNA_tag_6256	73	271
dsRNA_tag_6257	76	309
dsRNA_tag_6258	31	98
dsRNA_tag_6259	23	131
dsRNA_tag_626	59	192
dsRNA_tag_6260	49	170
dsRNA_tag_6261	54	107
dsRNA_tag_6262	50	111
dsRNA_tag_6263	24	433
dsRNA_tag_6264	23	101
dsRNA_tag_6265	72	208
dsRNA_tag_6266	37	173
dsRNA_tag_6267	33	92
dsRNA_tag_6268	75	163
dsRNA_tag_6269	26	745
dsRNA_tag_627	660	2251
dsRNA_tag_6270	134	1081
dsRNA_tag_6271	93	279
dsRNA_tag_6272	195	596
dsRNA_tag_6273	70	110
dsRNA_tag_6274	60	140
dsRNA_tag_6275	165	569
dsRNA_tag_6276	64	143
dsRNA_tag_6277	57	171
dsRNA_tag_6278	413	1341
dsRNA_tag_6279	33	124
dsRNA_tag_628	51	93
dsRNA_tag_6280	40	183
dsRNA_tag_6281	26	209
dsRNA_tag_6282	1463	3933
dsRNA_tag_6283	26	109
dsRNA_tag_6284	22	142
dsRNA_tag_6285	73	216
dsRNA_tag_6286	170	527
dsRNA_tag_6287	37	114
dsRNA_tag_6288	29	115
dsRNA_tag_6289	145	446
dsRNA_tag_629	137	351
dsRNA_tag_6290	82	193
dsRNA_tag_6291	114	373
dsRNA_tag_6292	36	174
dsRNA_tag_6293	136	456
dsRNA_tag_6294	342	49
dsRNA_tag_6295	30	111
dsRNA_tag_6296	180	555
dsRNA_tag_6297	54	150
dsRNA_tag_6298	44	144
dsRNA_tag_6299	511	1455
dsRNA_tag_63	23	606
dsRNA_tag_630	67	157
dsRNA_tag_6300	301	2247
dsRNA_tag_6301	20615	55485
dsRNA_tag_6302	27	102
dsRNA_tag_6303	113	342
dsRNA_tag_6304	273	776
dsRNA_tag_6305	75	118
dsRNA_tag_6306	29	222
dsRNA_tag_6307	75	299
dsRNA_tag_6308	175	372
dsRNA_tag_6309	45	153
dsRNA_tag_631	144	534
dsRNA_tag_6310	80	393
dsRNA_tag_6311	79	201
dsRNA_tag_6312	62	183
dsRNA_tag_6313	152	537
dsRNA_tag_6314	158	289
dsRNA_tag_6315	72	161
dsRNA_tag_6316	57	179
dsRNA_tag_6317	273	525
dsRNA_tag_6318	47	104
dsRNA_tag_6319	104	181
dsRNA_tag_632	1241	3439
dsRNA_tag_6320	207	705
dsRNA_tag_6321	37	163
dsRNA_tag_6322	182	499
dsRNA_tag_6323	107	226
dsRNA_tag_6324	60	208
dsRNA_tag_6325	43	110
dsRNA_tag_6326	39	90
dsRNA_tag_6327	199	578
dsRNA_tag_6328	993	3035
dsRNA_tag_6329	61	267
dsRNA_tag_633	28	98
dsRNA_tag_6330	29	152
dsRNA_tag_6331	59	149
dsRNA_tag_6332	62	108
dsRNA_tag_6333	39	91
dsRNA_tag_6334	71	253
dsRNA_tag_6335	94	37
dsRNA_tag_6336	518	1206
dsRNA_tag_6337	65	168
dsRNA_tag_6338	35	116
dsRNA_tag_6339	44	84
dsRNA_tag_634	17	140
dsRNA_tag_6340	23	146
dsRNA_tag_6341	165	521
dsRNA_tag_6342	117	355
dsRNA_tag_6343	86	185
dsRNA_tag_6344	57	134
dsRNA_tag_6345	70	231
dsRNA_tag_6346	532	1731
dsRNA_tag_6347	102	214
dsRNA_tag_6348	108	393
dsRNA_tag_6349	231	660
dsRNA_tag_635	11	126
dsRNA_tag_6350	15	109
dsRNA_tag_6351	40	137
dsRNA_tag_6352	38	117
dsRNA_tag_6353	89	202
dsRNA_tag_6354	40	159
dsRNA_tag_6355	35	87
dsRNA_tag_6356	71	218
dsRNA_tag_6357	45	174
dsRNA_tag_6358	131	248
dsRNA_tag_6359	42	157
dsRNA_tag_636	26	132
dsRNA_tag_6360	33	104
dsRNA_tag_6361	55	177
dsRNA_tag_6362	34	118
dsRNA_tag_6363	197	895
dsRNA_tag_6364	1877	1573
dsRNA_tag_6365	1028	2514
dsRNA_tag_6366	47	121
dsRNA_tag_6367	51	833
dsRNA_tag_6368	145	554
dsRNA_tag_6369	26	112
dsRNA_tag_637	56	166
dsRNA_tag_6370	137	7
dsRNA_tag_6371	76	108
dsRNA_tag_6372	64	264
dsRNA_tag_6373	46	202
dsRNA_tag_6374	89	210
dsRNA_tag_6375	37	148
dsRNA_tag_6376	61	158
dsRNA_tag_6377	76	82
dsRNA_tag_6378	102	452
dsRNA_tag_6379	151	486
dsRNA_tag_638	65	184
dsRNA_tag_6380	5405	5172
dsRNA_tag_6381	4	162
dsRNA_tag_6382	1240	2132
dsRNA_tag_6383	56	178
dsRNA_tag_6384	2911	2715
dsRNA_tag_6385	42	115
dsRNA_tag_6386	74	192
dsRNA_tag_6387	23	103
dsRNA_tag_6388	174	543
dsRNA_tag_6389	118	283
dsRNA_tag_639	62	164
dsRNA_tag_6390	29	103
dsRNA_tag_6391	68	923
dsRNA_tag_6392	139	504
dsRNA_tag_6393	47	120
dsRNA_tag_6394	233	903
dsRNA_tag_6395	40	229
dsRNA_tag_6396	156	305
dsRNA_tag_6397	25	111
dsRNA_tag_6398	63	168
dsRNA_tag_6399	298	483
dsRNA_tag_64	335	452
dsRNA_tag_640	42	108
dsRNA_tag_6400	33	109
dsRNA_tag_6401	70	138
dsRNA_tag_6402	119	628
dsRNA_tag_6403	60	173
dsRNA_tag_6404	94	234
dsRNA_tag_6405	92	200
dsRNA_tag_6406	412	1120
dsRNA_tag_6407	48	83
dsRNA_tag_6408	57	153
dsRNA_tag_6409	48	103
dsRNA_tag_641	31	98
dsRNA_tag_6410	103	565
dsRNA_tag_6411	51	211
dsRNA_tag_6412	42	125
dsRNA_tag_6413	57	106
dsRNA_tag_6414	65	277
dsRNA_tag_6415	158	442
dsRNA_tag_6416	294	699
dsRNA_tag_6417	124	246
dsRNA_tag_6418	42	121
dsRNA_tag_6419	43	157
dsRNA_tag_642	22	111
dsRNA_tag_6420	1117	3979
dsRNA_tag_6421	320	897
dsRNA_tag_6422	85	275
dsRNA_tag_6423	47	154
dsRNA_tag_6424	49	148
dsRNA_tag_6425	349	876
dsRNA_tag_6426	55	120
dsRNA_tag_6427	32	110
dsRNA_tag_6428	154	612
dsRNA_tag_6429	248	920
dsRNA_tag_643	281	712
dsRNA_tag_6430	92	230
dsRNA_tag_6431	60	91
dsRNA_tag_6432	14	109
dsRNA_tag_6433	116	403
dsRNA_tag_6434	1258	5331
dsRNA_tag_6435	21	134
dsRNA_tag_6436	17	159
dsRNA_tag_6437	37	105
dsRNA_tag_6438	125	264
dsRNA_tag_6439	1036	1877
dsRNA_tag_644	56	235
dsRNA_tag_6440	79	298
dsRNA_tag_6441	982	1813
dsRNA_tag_6442	1018	1804
dsRNA_tag_6443	1015	1896
dsRNA_tag_6444	999	1822
dsRNA_tag_6445	984	1871
dsRNA_tag_6446	1009	1860
dsRNA_tag_6447	1040	1845
dsRNA_tag_6448	462	593
dsRNA_tag_6449	993	1904
dsRNA_tag_645	49	162
dsRNA_tag_6450	1036	1851
dsRNA_tag_6451	660	1591
dsRNA_tag_6452	1000	1871
dsRNA_tag_6453	66	193
dsRNA_tag_6454	70	245
dsRNA_tag_6455	1050	1902
dsRNA_tag_6456	1013	1873
dsRNA_tag_6457	989	1830
dsRNA_tag_6458	46	184
dsRNA_tag_6459	624	1575
dsRNA_tag_646	39	100
dsRNA_tag_6460	1031	1904
dsRNA_tag_6461	988	1851
dsRNA_tag_6462	961	1891
dsRNA_tag_6463	986	1942
dsRNA_tag_6464	669	1470
dsRNA_tag_6465	963	1821
dsRNA_tag_6466	37	154
dsRNA_tag_6467	990	1885
dsRNA_tag_6468	66	251
dsRNA_tag_6469	984	1853
dsRNA_tag_647	57	110
dsRNA_tag_6470	75	220
dsRNA_tag_6471	982	1906
dsRNA_tag_6472	1042	1873
dsRNA_tag_6473	1015	1874
dsRNA_tag_6474	975	1913
dsRNA_tag_6475	468	496
dsRNA_tag_6476	294	348
dsRNA_tag_6477	1019	1881
dsRNA_tag_6478	979	1842
dsRNA_tag_6479	988	1867
dsRNA_tag_648	93	123
dsRNA_tag_6480	927	1917
dsRNA_tag_6481	1032	1846
dsRNA_tag_6482	961	1917
dsRNA_tag_6483	959	1869
dsRNA_tag_6484	983	1888
dsRNA_tag_6485	1037	1933
